Venustiano Carranza	17	481
X	Y	
-99.10889129	19.45287855	
-99.10871231	19.45281323	
-99.10854266	19.45275128	
-99.10854243	19.45275118	
-99.10854268	19.45275032	
-99.10859292	19.45257472	
-99.10859317	19.45257385	
-99.10859294	19.45257377	
-99.10811731	19.45240089	
-99.10792448	19.45233105	
-99.10769542	19.45224808	
-99.10728672	19.45210003	
-99.10686285	19.45194648	
-99.10665126	19.45186983	
-99.10644734	19.45179595	
-99.10603023	19.45164485	
-99.10557631	19.4514804	
-99.10538289	19.45140969	
-99.10474875	19.45117783	
-99.10431591	19.45101957	
-99.10411946	19.45094774	
-99.10389277	19.45086485	
-99.10349383	19.45071898	
-99.10302325	19.45054755	
-99.10254434	19.45037309	
-99.10220229	19.45024849	
-99.10195502	19.45015806	
-99.10195497	19.45015805	
-99.10186345	19.45012466	
-99.10144342	19.44997126	
-99.10139575	19.44995392	
-99.10136629	19.4499424	
-99.10133751	19.44993529	
-99.10107318	19.44987523	
-99.10079425	19.44983709	
-99.10055671	19.44982754	
-99.10046122	19.44982758	
-99.1002578	19.44983854	
-99.0997884	19.44991974	
-99.0996992	19.44994345	
-99.09898114	19.45020855	
-99.09884689	19.45025811	
-99.09843568	19.45041291	
-99.09797025	19.45058809	
-99.09785798	19.45063035	
-99.09745322	19.45078271	
-99.09696378	19.45096694	
-99.09654015	19.45112638	
-99.09594918	19.45134892	
-99.09592012	19.45135988	
-99.09537375	19.45156746	
-99.09526911	19.45160722	
-99.09489965	19.45172054	
-99.09473771	19.45175675	
-99.09452505	19.45178668	
-99.09421951	19.45179517	
-99.09393537	19.4517758	
-99.0937266	19.45174602	
-99.09345091	19.45167903	
-99.0932198	19.45160023	
-99.09298455	19.45147632	
-99.09289857	19.45141143	
-99.09265346	19.45122652	
-99.09248832	19.45107906	
-99.09213238	19.4507614	
-99.09192578	19.45057705	
-99.09177038	19.45043274	
-99.09155143	19.45022946	
-99.09128463	19.44998174	
-99.09115418	19.44986062	
-99.09080135	19.449533	
-99.09063028	19.44937417	
-99.09042203	19.44918083	
-99.09006418	19.44884855	
-99.08975334	19.44855994	
-99.08968885	19.44850006	
-99.08940485	19.44823635	
-99.0889978	19.4478584	
-99.08885788	19.44772848	
-99.08864614	19.447539	
-99.08822363	19.44713312	
-99.08793483	19.4468562	
-99.08753182	19.44641052	
-99.08730148	19.44605808	
-99.08715634	19.44576686	
-99.08687025	19.44596969	
-99.08531503	19.44707223	
-99.08420331	19.44782714	
-99.08387157	19.44806612	
-99.08274252	19.44887928	
-99.08152949	19.44975922	
-99.0811532	19.45001091	
-99.08087675	19.45015732	
-99.08059108	19.45013505	
-99.08031046	19.45007115	
-99.07932118	19.44979543	
-99.07907272	19.44977198	
