Gustavo A. Madero	5	897
X	Y	
-99.11788785	19.59059231	
-99.11859757	19.58446172	
-99.11690614	19.5814446	
-99.11466172	19.57979631	
-99.11296557	19.57374168	
-99.11285595	19.57326263	
-99.11239234	19.57123665	
-99.11181805	19.56872692	
-99.10809722	19.56488849	
-99.11124114	19.56149777	
-99.11485295	19.55759555	
-99.11571863	19.55666026	
-99.11568509	19.55575571	
-99.11562146	19.55403962	
-99.11848012	19.55218522	
-99.12037349	19.54992318	
-99.12043632	19.54984812	
-99.12103574	19.54913195	
-99.12121762	19.54869632	
-99.12130972	19.54847568	
-99.12146297	19.54810862	
-99.12163374	19.54769955	
-99.12174688	19.54742855	
-99.12188257	19.54710351	
-99.12197875	19.54687311	
-99.12215349	19.54654197	
-99.12223655	19.54638452	
-99.12256571	19.54576071	
-99.12263745	19.54562475	
-99.12273297	19.54544371	
-99.12322718	19.54497103	
-99.12350723	19.54470318	
-99.12419091	19.54404928	
-99.12421391	19.54402728	
-99.12464285	19.543422	
-99.12469291	19.54335134	
-99.12528815	19.54251137	
-99.12537471	19.54238925	
-99.12565257	19.54204657	
-99.1256926	19.54199718	
-99.1259818	19.54164051	
-99.12627551	19.54133535	
-99.12743457	19.54013111	
-99.12814642	19.53939148	
-99.12991051	19.53699388	
-99.13027731	19.53649535	
-99.1305746	19.53609129	
-99.12736766	19.53508391	
-99.12737791	19.53171066	
-99.128083	19.52660937	
-99.12818363	19.52588129	
-99.12810563	19.52529314	
-99.12800458	19.52453112	
-99.12779642	19.52436309	
-99.12773306	19.52431195	
-99.12749755	19.52417077	
-99.12738435	19.5240676	
-99.1273504	19.5240122	
-99.12729825	19.52391148	
-99.12724394	19.52380657	
-99.12709032	19.52350994	
-99.12706348	19.52345808	
-99.12672752	19.52280926	
-99.1267214	19.52279746	
-99.12644063	19.5222552	
-99.12641472	19.52220518	
-99.12616658	19.52172595	
-99.12616415	19.52172125	
-99.12589849	19.52120818	
-99.12573757	19.52102497	
-99.12527638	19.52049994	
-99.12506282	19.52028905	
-99.12477105	19.52000095	
-99.12436452	19.51959952	
-99.12434185	19.51957714	
-99.12424752	19.519484	
-99.12400608	19.51924558	
-99.12388843	19.5191294	
-99.12101472	19.51629165	
-99.12098183	19.51626734	
-99.12087318	19.51618703	
-99.11688192	19.51323689	
-99.11592877	19.51305177	
-99.11440711	19.51106082	
-99.11058931	19.51117314	
-99.11055982	19.51116228	
-99.11023188	19.51104155	
-99.10998977	19.51061886	
-99.10989789	19.51045845	
-99.10943308	19.51031197	
-99.10922742	19.51058137	
-99.10914475	19.51074245	
-99.10897409	19.51111035	
-99.10886869	19.51093097	
-99.10876328	19.51075155	
-99.10874117	19.51070889	
-99.10866797	19.51056768	
-99.10864563	19.51049128	
-99.10783858	19.51046249	
-99.10769991	19.51085514	
-99.10768074	19.51090618	
-99.10763552	19.51102655	
-99.10751189	19.51068975	
-99.10746311	19.51040662	
-99.10744265	19.5102878	
-99.10738863	19.51002366	
-99.10736642	19.50993445	
-99.10730429	19.509685	
-99.10709389	19.51006391	
-99.10704237	19.5101784	
-99.10693298	19.51027025	
-99.10673952	19.51044505	
-99.10658194	19.51042618	
-99.10642989	19.51032114	
-99.10622425	19.51024311	
-99.10612278	19.51015494	
-99.10602663	19.50999314	
-99.10593158	19.50988637	
-99.10551571	19.51032814	
-99.10480926	19.51065277	
-99.10420292	19.51093138	
-99.10386009	19.51108892	
-99.10343072	19.51128622	
-99.10282831	19.51140526	
-99.10272409	19.51142585	
-99.10241482	19.51148697	
-99.10232469	19.51150477	
-99.10216538	19.51153625	
-99.10139515	19.51168845	
-99.10108385	19.51174995	
-99.10097151	19.51177215	
-99.10058848	19.51184783	
-99.10052054	19.51186452	
-99.09976934	19.51204908	
-99.09949065	19.51211754	
-99.09943263	19.51213178	
-99.09920026	19.51218888	
-99.0988888	19.5122654	
-99.09862246	19.51233082	
-99.09835455	19.51239663	
-99.09827188	19.51241695	
-99.09785695	19.51251888	
-99.09739952	19.51263125	
-99.0971616	19.51252425	
-99.09581068	19.51191666	
-99.09561289	19.51182772	
-99.09502174	19.51156185	
-99.09489557	19.51150509	
-99.09450963	19.51133152	
-99.09317903	19.51073306	
-99.09289731	19.51060635	
-99.09189383	19.51015502	
-99.09088805	19.50970263	
-99.09055795	19.50955415	
-99.09051243	19.50953368	
-99.09038572	19.50947669	
-99.09038551	19.50947658	
-99.09035289	19.50946192	
-99.09025635	19.50941849	
-99.08996074	19.50931646	
-99.08949268	19.50915489	
-99.08934337	19.50910335	
-99.08894342	19.50893825	
-99.08829742	19.50867155	
-99.08782397	19.50847611	
-99.087558	19.50836631	
-99.08737149	19.50828931	
-99.08726966	19.50824726	
-99.08692135	19.50810346	
-99.08648015	19.50792131	
-99.08572214	19.50760837	
-99.08540389	19.50747698	
-99.0850706	19.50733057	
-99.08489951	19.50725542	
-99.08462326	19.50713406	
-99.08414738	19.50692502	
-99.08371508	19.50673511	
-99.08325042	19.50653097	
-99.08279932	19.5063328	
-99.08279543	19.50633111	
-99.08233595	19.50612925	
-99.08188794	19.50593243	
-99.08177375	19.50588228	
-99.08144928	19.50573972	
-99.08100974	19.50554663	
-99.08056472	19.50535112	
-99.08008652	19.50514103	
