Tl�huac	11	624
X	Y	
-98.97892778	19.32393054	
-98.97856031	19.32390249	
-98.97848705	19.32461012	
-98.97833028	19.32464155	
-98.97820309	19.32533108	
-98.9779266	19.32528518	
-98.97804562	19.32499235	
-98.97749386	19.32476858	
-98.97739738	19.32522538	
-98.97694182	19.32506817	
-98.97659051	19.32494757	
-98.97651651	19.32425569	
-98.97622818	19.3242962	
-98.97629245	19.3249384	
-98.9759564	19.32494675	
-98.97532368	19.32564349	
-98.97470915	19.32566723	
-98.97118338	19.32543163	
-98.97079228	19.32518234	
-98.97039265	19.3249276	
-98.96986462	19.32485375	
-98.96930711	19.32477578	
-98.96904583	19.32475072	
-98.96896024	19.32474252	
-98.96861777	19.32523252	
-98.96831469	19.32566617	
-98.96827531	19.32572252	
-98.96635192	19.32567174	
-98.96618572	19.32566332	
-98.96096814	19.32539877	
-98.96044825	19.32537215	
-98.95835868	19.32361182	
-98.95790263	19.32322762	
-98.95900146	19.32185908	
-98.95915552	19.32165966	
-98.96086043	19.31945277	
-98.96113108	19.31910245	
-98.96139914	19.31875545	
-98.96187614	19.31813798	
-98.96256208	19.31725003	
-98.96296583	19.31672738	
-98.96299058	19.31661557	
-98.96334129	19.31503223	
-98.96341546	19.31450568	
-98.96344285	19.31431126	
-98.96344846	19.3142714	
-98.96355645	19.31350477	
-98.9637472	19.31215069	
-98.96374783	19.31214623	
-98.96389544	19.31109829	
-98.96389563	19.31109692	
-98.9639728	19.31054917	
-98.96405345	19.31004772	
-98.96405488	19.31003883	
-98.96422985	19.308951	
-98.96423011	19.30894938	
-98.96439331	19.30793469	
-98.96441065	19.30788692	
-98.96477606	19.30688077	
-98.96538677	19.30633592	
-98.96627643	19.30596249	
-98.96722385	19.30596985	
-98.96722406	19.30596838	
-98.96755645	19.30374502	
-98.96824218	19.29915782	
-98.96824245	19.29915612	
-98.96832843	19.29859188	
-98.96840929	19.29806128	
-98.9684957	19.2974942	
-98.96858378	19.29691618	
-98.96866509	19.29638262	
-98.96875178	19.29581372	
-98.96883596	19.29526125	
-98.96891101	19.29476874	
-98.96891555	19.29473894	
-98.96891632	19.29473389	
-98.96899247	19.29423412	
-98.96907034	19.29372314	
-98.96915878	19.29314274	
-98.96924527	19.29257508	
-98.96928075	19.29234228	
-98.96932944	19.29202272	
-98.9694131	19.29147363	
-98.96949573	19.29093137	
-98.96959623	19.29027177	
-98.96960712	19.29020031	
-98.97027788	19.28579814	
-98.97143088	19.27836669	
-98.97174554	19.27662945	
-98.97336294	19.26769915	
-98.97491757	19.25949052	
-98.97541315	19.257535	
-98.97653063	19.25312538	
-98.96598688	19.249941	
-98.9679678	19.23643632	
-98.96858651	19.23221795	
-98.96836668	19.23214762	
-98.96792031	19.23200482	
-98.96787555	19.23199049	
-98.96613409	19.23143332	
-98.9640442	19.23076465	
-98.96248285	19.23026508	
-98.96213505	19.23015378	
-98.96041677	19.22960397	
-98.95864749	19.22903782	
-98.95611315	19.2282268	
-98.95587402	19.22815028	
-98.9554092	19.22800153	
-98.95226017	19.22699374	
-98.94764475	19.22551655	
-98.94762197	19.22550926	
-98.94664368	19.22519612	
-98.94592731	19.22496682	
-98.94577037	19.22495431	
-98.94524338	19.22491228	
-98.94476002	19.22462028	
-98.94415934	19.22442922	
-98.94294951	19.22407669	
-98.94030282	19.22323965	
-98.94185885	19.2179676	
-98.94255322	19.21561486	
-98.95090937	19.21813066	
-98.95108554	19.21818371	
-98.95215458	19.21659902	
-98.95239245	19.21624642	
-98.95327515	19.21549597	
-98.95289468	19.21526994	
-98.95328311	19.21535575	
-98.95367175	19.21544162	
-98.95383652	19.21496755	
-98.95394834	19.21464585	
-98.95530772	19.21483535	
-98.95690885	19.21505854	
-98.95746128	19.21513554	
-98.95844948	19.21485766	
-98.95913263	19.21466555	
-98.95922675	19.21463909	
-98.96003017	19.21441317	
-98.95974489	19.21387086	
-98.96112942	19.21399845	
-98.96254208	19.21412863	
-98.96258297	19.2141324	
-98.96269405	19.21414263	
-98.96353535	19.21304426	
-98.96431157	19.21323925	
-98.96465395	19.21304745	
-98.96715678	19.21164542	
-98.96725872	19.21150298	
-98.96727812	19.21147588	
-98.96755369	19.21109086	
-98.96782928	19.21070583	
-98.9680668	19.21059902	
-98.96844037	19.21057638	
-98.96852792	19.21057108	
-98.96857758	19.21058906	
-98.96892606	19.21071245	
-98.96924022	19.21085083	
-98.96947314	19.21097418	
-98.96976106	19.21118257	
-98.96993068	19.21125522	
-98.96997777	19.21127538	
-98.97101602	19.21171608	
-98.97129552	19.21186463	
-98.97149778	19.21197155	
-98.97170614	19.21213023	
-98.9719704	19.21232648	
-98.97222426	19.21251091	
-98.97242857	19.21269542	
-98.97282771	19.21317054	
-98.97305903	19.21345446	
-98.97317682	19.21361551	
-98.97317685	19.21361557	
-98.97321268	19.21366451	
-98.97333226	19.21382249	
-98.9736214	19.21408292	
-98.9737166	19.2141278	
-98.97434954	19.21444314	
-98.97450209	19.2144832	
-98.97495758	19.21458535	
-98.97501031	19.2145912	
-98.97789668	19.21508232	
-98.97815003	19.21506831	
-98.98239262	19.21863714	
-98.98431785	19.22025617	
-98.98437097	19.22030085	
-98.98571903	19.22143466	
-98.98823391	19.22370477	
-98.99055868	19.22577835	
-98.99107358	19.22559468	
-98.99123726	19.22478977	
-98.99124154	19.22479012	
-98.9918252	19.22483784	
-98.991868	19.22484134	
-98.99249386	19.22488788	
-98.99255074	19.22489211	
-98.99290665	19.22491848	
-98.99326278	19.22494485	
-98.99339531	19.22582389	
-98.99345911	19.22624708	
-98.99349723	19.22649994	
-98.99354202	19.22679702	
-98.99356208	19.22693003	
-98.99361066	19.22709077	
-98.99366732	19.22727823	
-98.99372542	19.22747046	
-98.99420422	19.22742603	
-98.99439443	19.22744792	
-98.99526391	19.22751492	
-98.99542282	19.22643462	
